country,Country id,Date,CRISIS,CAB_Y,EXP_G,STED_R,FXR_G,REER,CRISIS_1
Malaysia,5,2015Q4 [YR2015Q4],0,3.008923124,-0.176908289,39.80168249,-0.179742322,-6.109998022,0
Malaysia,5,2016Q1 [YR2016Q1],0,2.848615105,-0.100249396,45.16307397,-0.078053338,-3.485047567,0
Malaysia,5,2016Q2 [YR2016Q2],0,2.688307087,-0.08270544,47.27301613,-0.081407851,-4.283675222,1
Malaysia,5,2016Q3 [YR2016Q3],0,2.527999069,0.03474247,41.60432647,0.044868443,-4.744376607,0
Malaysia,5,2016Q4 [YR2016Q4],0,2.36769105,0.171796261,39.20874212,-0.00964829,-7.284044713,1
Malaysia,5,2017Q1 [YR2017Q1],0,2.477729323,0.128405166,42.45230537,-0.018087861,-5.911990045,0
Malaysia,5,2017Q2 [YR2017Q2],0,2.587767596,0.166618552,40.58427465,0.018522322,-4.263596415,0
Malaysia,5,2017Q3 [YR2017Q3],0,2.697805868,0.200957226,37.25143944,0.036464716,-3.707456442,0
Malaysia,5,2017Q4 [YR2017Q4],0,2.807844141,0.103583694,37.83309993,0.083870987,-0.133896919,0
Malaysia,5,2018Q1 [YR2018Q1],0,2.665149465,0.090729866,42.95536243,0.131461242,1.710957212,0
Malaysia,5,2018Q2 [YR2018Q2],0,2.522454789,0.071924728,47.32467256,0.05908002,1.37609275,0
Malaysia,5,2018Q3 [YR2018Q3],0,2.379760113,0.047029365,53.54081197,0.019291647,-0.058537846,0
Malaysia,5,2018Q4 [YR2018Q4],0,2.237065437,-0.004133994,53.70369754,-0.010184253,0.160633451,0
Malaysia,5,2019Q1 [YR2019Q1],0,2.553534159,0.009018525,51.49412362,-0.045389178,1.724162928,0
Malaysia,5,2019Q2 [YR2019Q2],0,2.87000288,0.013515033,54.25751467,-0.021026719,0.414543248,0
Malaysia,5,2019Q3 [YR2019Q3],0,3.186471601,0.029098081,53.17103361,-0.004157531,1.018791915,0
Malaysia,5,2019Q4 [YR2019Q4],0,3.502940323,-0.040012042,47.86379569,0.018783106,1.023752842,0
Malaysia,5,2020Q1 [YR2020Q1],0,3.691097652,-0.242156156,53.58304941,-0.016704213,-1.238364887,0
Malaysia,5,2020Q2 [YR2020Q2],0,3.879254982,-0.080024514,41.9246375,0.002190173,-2.087301257,1
Malaysia,5,2020Q3 [YR2020Q3],0,4.067412312,-0.004905923,38.7200071,0.014768693,-0.420679383,0
Malaysia,5,2020Q4 [YR2020Q4],0,4.255569641,0.194544149,39.11145785,0.034937185,-0.300254558,0
Malaysia,5,2021Q1 [YR2021Q1],0,4.057241987,0.595971227,44.88240184,0.068375259,0.839135115,0
Malaysia,5,2021Q2 [YR2021Q2],0,3.858914333,0.258843778,46.92515541,0.076156855,0.000777954,0
Malaysia,5,2021Q3 [YR2021Q3],0,3.660586678,0.301835726,43.81921729,0.101371125,-0.360408345,0
Malaysia,5,2021Q4 [YR2021Q4],0,3.462259024,0.205569093,43.42000834,0.08891293,0.208870646,0
Lao PDR,6,1996Q4 [YR1996Q4],0,-14.14869111,0.064394948,15.33941896,0.840101706,8.909709421,0
Lao PDR,6,1997Q1 [YR1997Q1],0,-13.55940903,0.019154672,0,0.876452225,16.75242595,0
Lao PDR,6,1997Q2 [YR1997Q2],0,-12.97012694,0.27196782,9.807116692,0.561928825,18.53876961,0
Lao PDR,6,1997Q3 [YR1997Q3],0,-12.38084486,-0.131573601,0,0.228244015,15.85752717,0
Lao PDR,6,1997Q4 [YR1997Q4],0,-11.79156278,-0.151181892,6.240001013,-0.338166203,-9.18064803,0
Lao PDR,6,1998Q1 [YR1998Q1],1,-10.33760515,-0.11606632,0,-0.412668411,-11.96816582,1
Lao PDR,6,1998Q2 [YR1998Q2],0,-8.883647518,-0.221982534,9.70629054,-0.431656912,-8.934815472,0
Lao PDR,6,1998Q3 [YR1998Q3],1,-7.429689885,0.321610067,0,-0.244953557,-13.31965371,1
Lao PDR,6,1998Q4 [YR1998Q4],0,-5.975732253,0.232803946,0.891151518,0.000311056,-7.113485186,0
Lao PDR,6,1999Q1 [YR1999Q1],0,-2.939958737,0.351005702,0,0.113406088,10.72939411,0
Lao PDR,6,1999Q2 [YR1999Q2],0,0.095814779,0.341963424,7.273565308,0.186187715,-21.01379948,0
Lao PDR,6,1999Q3 [YR1999Q3],0,3.131588294,0.151923121,0,-0.031152123,-4.964941516,0
Lao PDR,6,1999Q4 [YR1999Q4],0,6.16736181,-0.100089334,1.976525754,-0.098264703,-1.082077745,0
Lao PDR,6,2000Q1 [YR2000Q1],0,4.503207216,-0.085587156,10.75843467,-0.089423104,4.238195605,0
Lao PDR,6,2000Q2 [YR2000Q2],0,2.839052622,-0.178013542,2.640237999,0.033083757,6.133917514,0
Lao PDR,6,2000Q3 [YR2000Q3],0,1.174898028,-0.215478978,2.161533344,0.236079908,8.817618823,0
Lao PDR,6,2000Q4 [YR2000Q4],0,-0.489256566,0.080717428,4.29615291,0.380206288,7.961960728,1
Lao PDR,6,2001Q1 [YR2001Q1],1,-1.31865173,0.058684895,5.509664864,0.242594019,-0.964168143,1
Lao PDR,6,2001Q2 [YR2001Q2],0,-2.148046893,-0.027224438,9.100245838,0.257222226,10.47521204,0
Lao PDR,6,2001Q3 [YR2001Q3],0,-2.977442056,0.045045129,3.652984515,-0.01380486,-0.128040525,0
Lao PDR,6,2001Q4 [YR2001Q4],0,-3.80683722,0.038595072,3.654029436,-0.020224799,1.714727897,0
Lao PDR,6,2002Q1 [YR2002Q1],0,-2.737515031,-0.060854414,2.700629013,0.165795045,3.056461535,0
Lao PDR,6,2002Q2 [YR2002Q2],0,-1.668192842,0.089192215,3.856018122,0.270775245,-1.210330928,0
Lao PDR,6,2002Q3 [YR2002Q3],0,-0.598870654,-0.016865717,3.586728637,0.425861513,-4.942807737,0
Lao PDR,6,2002Q4 [YR2002Q4],0,0.470451535,0.143595363,5.455441332,0.47354985,-3.893382922,0
Lao PDR,6,2003Q1 [YR2003Q1],0,-0.014206373,0.19172483,3.748173376,0.441037403,-2.573633483,0
Lao PDR,6,2003Q2 [YR2003Q2],0,-0.498864281,0.110507653,5.812223079,0.232089067,-3.596626976,0
Lao PDR,6,2003Q3 [YR2003Q3],0,-0.983522188,0.017409437,4.583836419,0.117818697,-1.012136816,0
Lao PDR,6,2003Q4 [YR2003Q4],0,-1.468180096,0.11440322,1.27988978,0.162481066,-4.15256029,0
Lao PDR,6,2004Q1 [YR2004Q1],0,-2.984133578,0.323678687,1.768202187,0.059882575,-2.312127785,0
Lao PDR,6,2004Q2 [YR2004Q2],0,-4.500087059,0.356311685,2.47998287,0.081686705,-1.033571116,0
Lao PDR,6,2004Q3 [YR2004Q3],0,-6.016040541,0.443450272,2.99437708,0.071570282,-3.512404723,0
Lao PDR,6,2004Q4 [YR2004Q4],0,-7.531994022,0.275983914,4.716210253,0.044873108,-4.647580328,0
Lao PDR,6,2005Q1 [YR2005Q1],0,-7.237213722,0.153833157,6.484941947,0.055646052,-4.458208939,0
Lao PDR,6,2005Q2 [YR2005Q2],0,-6.942433422,0.106016496,7.131126975,0.014739874,-2.45345579,0
Lao PDR,6,2005Q3 [YR2005Q3],0,-6.647653121,0.273462335,10.30479757,0.012910106,-3.839855837,0
Lao PDR,6,2005Q4 [YR2005Q4],1,-6.352872821,0.369283842,23.90010478,0.030159763,-0.892584385,1
Lao PDR,6,2006Q1 [YR2006Q1],0,-4.21973523,0.276235681,4.958869521,0.125360318,-0.548679228,0
Lao PDR,6,2006Q2 [YR2006Q2],0,-2.08659764,0.433615847,20.66137081,0.1870033,-1.011698519,0
Lao PDR,6,2006Q3 [YR2006Q3],0,0.046539951,0.165429814,35.44439519,0.31071346,-1.712584763,0
Lao PDR,6,2006Q4 [YR2006Q4],0,2.179677541,0.169246119,30.34455153,0.38528192,-2.199595153,0
Lao PDR,6,2007Q1 [YR2007Q1],0,2.460007676,0.258839782,28.0345841,0.533695935,-2.540173209,0
Lao PDR,6,2007Q2 [YR2007Q2],0,2.74033781,0.179625807,22.26795262,0.642047297,-4.724774228,0
Lao PDR,6,2007Q3 [YR2007Q3],0,3.020667944,0.488650577,24.28467037,0.636669078,-6.96739428,0
Lao PDR,6,2007Q4 [YR2007Q4],0,3.300998079,0.388824228,37.49924148,0.590180856,-7.769992646,0
Lao PDR,6,2008Q1 [YR2008Q1],0,2.83168706,0.582271678,20.32487225,0.663264306,-6.123864092,0
Lao PDR,6,2008Q2 [YR2008Q2],0,2.362376042,0.487218025,24.93057509,0.486126031,-3.828927071,0
Lao PDR,6,2008Q3 [YR2008Q3],0,1.893065023,0.031547811,37.20838032,0.331966299,1.722728541,0
Lao PDR,6,2008Q4 [YR2008Q4],1,1.423754004,-0.021495925,25.04791567,0.175711371,6.120394986,1
Lao PDR,6,2009Q1 [YR2009Q1],0,0.806916843,-0.150228327,42.07550695,-0.096873163,7.421219131,0
Lao PDR,6,2009Q2 [YR2009Q2],0,0.190079682,0.004985961,35.07169511,-0.13093456,0.06349075,0
Lao PDR,6,2009Q3 [YR2009Q3],0,-0.426757479,0.295523311,26.55932292,0.078591979,-3.762322025,0
Lao PDR,6,2009Q4 [YR2009Q4],0,-1.04359464,0.453327052,35.02968356,0.091081592,-3.947355498,0
Lao PDR,6,2010Q1 [YR2010Q1],0,-0.679954364,0.339176281,36.9503694,0.151809847,-3.107316823,1
Lao PDR,6,2010Q2 [YR2010Q2],0,-0.316314088,0.022752631,20.2802289,0.02412336,2.785364822,0
Lao PDR,6,2010Q3 [YR2010Q3],0,0.047326189,0.226845916,21.4707482,-0.164346968,0.362672047,0
Lao PDR,6,2010Q4 [YR2010Q4],0,0.410966465,0.143754243,8.784521586,0.131793484,-2.359911786,0
Lao PDR,6,2011Q1 [YR2011Q1],0,-0.281270472,0.1667854,8.682258315,0.082562646,-3.642167461,0
Lao PDR,6,2011Q2 [YR2011Q2],0,-0.97350741,0.445977665,4.925912433,0.262275161,-4.282180492,0
Lao PDR,6,2011Q3 [YR2011Q3],0,-1.665744347,0.392580844,4.669646409,0.318320587,-3.364041,0
Lao PDR,6,2011Q4 [YR2011Q4],0,-2.357981285,0.423085235,9.986289303,-0.063331168,-0.531463643,0
Lao PDR,6,2012Q1 [YR2012Q1],0,-3.596736529,0.609404769,4.523564896,-0.023394909,-2.969288806,0
Lao PDR,6,2012Q2 [YR2012Q2],0,-4.835491772,0.312282032,23.09264651,-0.142405346,0.182641172,0
Lao PDR,6,2012Q3 [YR2012Q3],0,-6.074247016,0.233220551,26.80333308,-0.157913087,-3.623322503,0
Lao PDR,6,2012Q4 [YR2012Q4],0,-7.31300226,0.128038035,7.765150602,0.082461599,-4.151030666,0
Lao PDR,6,2013Q1 [YR2013Q1],0,-7.437482278,-0.018322466,112.2579461,0.035428749,-0.815515554,0
Lao PDR,6,2013Q2 [YR2013Q2],0,-7.561962296,0.124821013,172.8580943,-0.110920494,3.505552814,0
Lao PDR,6,2013Q3 [YR2013Q3],0,-7.686442313,0.355537815,33.75697736,-0.023406016,2.952727801,0
Lao PDR,6,2013Q4 [YR2013Q4],0,-7.810922331,0.271326381,108.8662863,-0.094776212,-0.038018346,0
Lao PDR,6,2014Q1 [YR2014Q1],0,-9.481258925,0.277616995,60.4033519,0.048430271,-1.097100255,0
Lao PDR,6,2014Q2 [YR2014Q2],0,-11.15159552,0.062071038,122.8146092,0.300854039,-1.878269475,0
Lao PDR,6,2014Q3 [YR2014Q3],0,-12.82193211,-0.148610067,101.6921511,0.377012059,0.147588052,0
Lao PDR,6,2014Q4 [YR2014Q4],0,-14.49226871,-0.134194953,98.31144626,0.201353714,4.989177664,0
Lao PDR,6,2015Q1 [YR2015Q1],0,-14.79882347,-0.116448107,48.40832625,0.241862256,9.591169054,0
Lao PDR,6,2015Q2 [YR2015Q2],0,-15.10537824,0.02268611,36.3397853,0.579465035,9.583235601,0
Lao PDR,6,2015Q3 [YR2015Q3],0,-15.41193301,0.018031706,75.86363799,0.07439653,14.35686614,0
Lao PDR,6,2015Q4 [YR2015Q4],0,-15.71848777,-0.119247522,79.89931068,0.188648347,15.67843228,0
Lao PDR,6,2016Q1 [YR2016Q1],1,-13.96442687,-0.110921026,134.4705479,0.050055544,12.8677066,1
Lao PDR,6,2016Q2 [YR2016Q2],0,-12.21036597,-0.100025742,254.8043787,-0.274134284,12.42953227,0
Lao PDR,6,2016Q3 [YR2016Q3],0,-10.45630507,-0.124258591,197.7471766,0.093817388,11.80741807,0
Lao PDR,6,2016Q4 [YR2016Q4],0,-8.702244164,0.036619338,90.67011163,-0.164515744,17.37364642,0
Lao PDR,6,2017Q1 [YR2017Q1],0,-8.371609054,0.020854212,79.51134282,-0.044040414,12.13937917,0
Lao PDR,6,2017Q2 [YR2017Q2],0,-8.040973945,0.0987226,78.61582203,0.13348695,6.427938803,0
Lao PDR,6,2017Q3 [YR2017Q3],0,-7.710338835,0.156987984,95.91557451,-0.073776355,-0.41899163,0
Lao PDR,6,2017Q4 [YR2017Q4],0,-7.379703725,0.123882385,82.17381146,0.232215566,-0.411546978,1
Lao PDR,6,2018Q1 [YR2018Q1],0,-7.807085514,0.112320331,81.18129102,0.032325289,-4.819144798,0
Lao PDR,6,2018Q2 [YR2018Q2],0,-8.234467302,-0.014318215,78.16033588,0.007470073,-0.788662812,0
Lao PDR,6,2018Q3 [YR2018Q3],0,-8.66184909,0.026885869,77.84429216,0.028765008,-0.865151281,0
Lao PDR,6,2018Q4 [YR2018Q4],0,-9.089230878,-0.07284386,68.83862899,-0.132825237,-0.64455988,0
Lao PDR,6,2019Q1 [YR2019Q1],0,-8.577234201,0.012645733,90.79033481,-0.092798557,-2.501540868,0
Lao PDR,6,2019Q2 [YR2019Q2],0,-8.065237525,0.080511128,115.2932324,-0.093771075,-3.090672693,0
Lao PDR,6,2019Q3 [YR2019Q3],0,-7.553240848,-0.038767428,115.8277166,-0.132693984,-2.461995442,0
Lao PDR,6,2019Q4 [YR2019Q4],0,-7.041244171,-0.071313871,107.0370178,0.130942715,-2.889387376,0
Lao PDR,6,2020Q1 [YR2020Q1],0,-5.432696421,-0.226943837,127.9696102,0.124709787,3.850585467,0
Lao PDR,6,2020Q2 [YR2020Q2],0,-3.824148672,-0.098728397,248.8147608,-0.006004205,0.633213602,0
Lao PDR,6,2020Q3 [YR2020Q3],0,-2.215600922,-0.066066025,143.030846,0.610168093,-2.696520475,0
Lao PDR,6,2020Q4 [YR2020Q4],0,-0.607053172,0.285702748,138.8193409,0.304214223,-9.280584217,0
Lao PDR,6,2021Q1 [YR2021Q1],0,-0.590614879,0.260311364,140.7716846,0.23432741,-7.97398308,0
Lao PDR,6,2021Q2 [YR2021Q2],0,-0.574176586,0.048287622,125.8277754,0.327234616,-7.121208791,0
Lao PDR,6,2021Q3 [YR2021Q3],0,-0.557738293,0.026225845,95.20395053,-0.006566565,-5.421005626,0
Lao PDR,6,2021Q4 [YR2021Q4],0,-0.5413,0.024692871,88.77903203,0.059739885,-18.59559452,0
Indonesia,7,1996Q4 [YR1996Q4],0,-3.370282274,0.189353811,192.3993125,0.331395952,38.3775018,0
Indonesia,7,1997Q1 [YR1997Q1],0,-3.094226502,0.142637059,6.232975288,0.271416773,41.91071395,0
Indonesia,7,1997Q2 [YR1997Q2],0,-2.81817073,0.167810615,176.3594756,0.305329487,39.78693261,0
Indonesia,7,1997Q3 [YR1997Q3],0,-2.542114957,-0.043446045,4.611550106,0.308938068,21.93843158,0
Indonesia,7,1997Q4 [YR1997Q4],0,-2.266059185,-0.45099081,214.4766214,-0.09118436,-10.81919782,0
Indonesia,7,1998Q1 [YR1998Q1],0,-0.626428392,-0.542644967,4.172491633,-0.17051703,-37.79734203,0
Indonesia,7,1998Q2 [YR1998Q2],0,1.013202401,-0.534634358,148.4909194,-0.117346067,-45.00764954,0
Indonesia,7,1998Q3 [YR1998Q3],1,2.652833194,-0.411055247,6.086514238,-0.030834696,-26.03381575,1
Indonesia,7,1998Q4 [YR1998Q4],0,4.292463988,-0.080788421,109.7943384,0.369357124,-4.920953465,0
Indonesia,7,1999Q1 [YR1999Q1],0,4.251998452,0.143381013,5.437041165,0.595486218,-10.99402941,0
Indonesia,7,1999Q2 [YR1999Q2],1,4.211532917,0.245781765,87.03714064,0.466226632,5.242638565,1
Indonesia,7,1999Q3 [YR1999Q3],0,4.171067381,0.236791443,1.893792536,0.32480507,-9.543132598,0
Indonesia,7,1999Q4 [YR1999Q4],1,4.130601846,0.445917303,74.18784629,0.164293383,3.155049833,1
Indonesia,7,2000Q1 [YR2000Q1],0,4.308717516,0.500370289,71.1502401,0.131162975,0.124711259,0
Indonesia,7,2000Q2 [YR2000Q2],0,4.486833187,0.319325227,74.16347146,0.089973446,-9.531997306,0
Indonesia,7,2000Q3 [YR2000Q3],0,4.664948858,0.204728992,72.03889737,0.108594995,-5.892095456,0
Indonesia,7,2000Q4 [YR2000Q4],0,4.843064528,0.088821437,72.2093222,0.077777469,-10.02877222,0
Indonesia,7,2001Q1 [YR2001Q1],0,4.707560529,-0.097806638,73.780359,-0.013074974,-13.3017291,0
Indonesia,7,2001Q2 [YR2001Q2],0,4.57205653,-0.071736165,64.95407721,-0.025070136,-17.38768207,0
Indonesia,7,2001Q3 [YR2001Q3],1,4.436552531,-0.160486735,64.57899682,-0.024527227,-2.154207753,1
Indonesia,7,2001Q4 [YR2001Q4],0,4.301048531,-0.079158512,62.15910469,-0.044055035,-8.608711965,0
Indonesia,7,2002Q1 [YR2002Q1],0,4.225418125,0.064893127,55.17182202,-0.032721607,-0.310149762,1
Indonesia,7,2002Q2 [YR2002Q2],0,4.14978772,0.119542686,51.27514272,0.012945943,7.503209607,0
Indonesia,7,2002Q3 [YR2002Q3],0,4.074157314,0.169099467,48.01076536,0.030794878,5.73708718,0
Indonesia,7,2002Q4 [YR2002Q4],0,3.998526908,0.706750363,42.99222322,0.1366982,6.52883799,0
Indonesia,7,2003Q1 [YR2003Q1],0,3.8621559,0.610714251,42.19732505,0.161548029,4.173789248,0
Indonesia,7,2003Q2 [YR2003Q2],0,3.725784892,0.582944613,42.36465318,0.16450156,9.9616262,0
Indonesia,7,2003Q3 [YR2003Q3],0,3.589413884,0.65010618,40.46978334,0.13175375,8.248760245,0
Indonesia,7,2003Q4 [YR2003Q4],0,3.453042877,0.186681735,38.26406055,0.128882836,3.799336561,0
Indonesia,7,2004Q1 [YR2004Q1],0,2.74192249,0.254768739,37.43223419,0.143044241,2.088425426,0
Indonesia,7,2004Q2 [YR2004Q2],0,2.030802103,0.303476096,38.27224565,0.018776896,-3.783228973,0
Indonesia,7,2004Q3 [YR2004Q3],0,1.319681717,0.309080606,40.80293449,0.020117829,-2.106677642,0
Indonesia,7,2004Q4 [YR2004Q4],0,0.60856133,0.271405418,51.43336206,-0.000280745,-7.36215599,0
Indonesia,7,2005Q1 [YR2005Q1],0,0.480693059,0.203211248,53.77350875,-0.03765369,-6.892514266,0
Indonesia,7,2005Q2 [YR2005Q2],0,0.352824788,0.137225637,58.33050606,-0.029983103,-5.856043418,1
Indonesia,7,2005Q3 [YR2005Q3],1,0.224956517,0.037341397,67.78447188,-0.138562652,-10.70983679,1
Indonesia,7,2005Q4 [YR2005Q4],0,0.097088247,-0.019087768,61.14990944,-0.051841702,1.370730972,0
Indonesia,7,2006Q1 [YR2006Q1],0,0.817493358,-0.012927529,58.86815666,0.104152162,8.745933634,0
Indonesia,7,2006Q2 [YR2006Q2],0,1.537898469,0.104385863,56.71916236,0.180573703,4.404708389,0
Indonesia,7,2006Q3 [YR2006Q3],0,2.25830358,0.141344701,54.26087647,0.414559761,6.561056605,0
Indonesia,7,2006Q4 [YR2006Q4],0,2.978708691,0.217335271,53.33411798,0.240269352,6.123887661,0
Indonesia,7,2007Q1 [YR2007Q1],0,2.84084755,0.238369458,49.18624539,0.191459417,6.043420637,0
Indonesia,7,2007Q2 [YR2007Q2],0,2.702986409,0.152425195,50.56314957,0.283645115,6.954999296,0
Indonesia,7,2007Q3 [YR2007Q3],0,2.565125268,0.318579843,52.97512121,0.25311591,2.020738195,0
Indonesia,7,2007Q4 [YR2007Q4],0,2.427264127,0.368865723,53.65208178,0.337523714,-1.849012513,0
Indonesia,7,2008Q1 [YR2008Q1],0,1.826621427,0.410823194,55.78590958,0.244337124,-2.41753883,0
Indonesia,7,2008Q2 [YR2008Q2],0,1.225978726,0.423356103,55.59117657,0.159688913,-0.716899961,0
Indonesia,7,2008Q3 [YR2008Q3],0,0.625336026,-0.042935622,60.11664095,0.075486393,3.577855992,0
Indonesia,7,2008Q4 [YR2008Q4],0,0.024693325,-0.348241329,57.24371265,-0.097854993,-10.92356611,0
Indonesia,7,2009Q1 [YR2009Q1],0,0.510962635,-0.286569404,51.13841364,-0.073291631,-12.64212871,0
Indonesia,7,2009Q2 [YR2009Q2],0,0.997231944,-0.286339676,49.59313666,-0.03341329,-3.659672583,0
Indonesia,7,2009Q3 [YR2009Q3],0,1.483501253,0.086837855,49.95850176,0.090114473,-1.924059775,0
Indonesia,7,2009Q4 [YR2009Q4],0,1.969770562,0.540550176,48.59408403,0.28160293,0.103493843,0
Indonesia,7,2010Q1 [YR2010Q1],0,1.647647243,0.434037469,54.27422822,0.314444672,5.609587054,0
Indonesia,7,2010Q2 [YR2010Q2],0,1.325523923,0.346237493,48.27387354,0.325932948,10.86176853,0
Indonesia,7,2010Q3 [YR2010Q3],0,1.003400604,0.287731091,50.80051891,0.392003929,9.446944056,0
Indonesia,7,2010Q4 [YR2010Q4],0,0.681277284,0.342284662,45.66880636,0.461662089,7.834430995,0
Indonesia,7,2011Q1 [YR2011Q1],0,0.558133952,0.317977828,46.44320869,0.478918463,8.174693713,0
Indonesia,7,2011Q2 [YR2011Q2],0,0.434990619,0.318229987,42.7933356,0.581487289,8.439073046,0
Indonesia,7,2011Q3 [YR2011Q3],0,0.311847286,0.201222947,44.54456938,0.325600017,8.025827637,0
Indonesia,7,2011Q4 [YR2011Q4],0,0.188703953,0.160303148,46.20666291,0.146711628,6.219470209,0
Indonesia,7,2012Q1 [YR2012Q1],0,-0.523540436,0.126835693,47.7700605,0.041379588,4.972304737,0
Indonesia,7,2012Q2 [YR2012Q2],0,-1.235784825,0.004245361,49.37379044,-0.11428955,4.830575095,0
Indonesia,7,2012Q3 [YR2012Q3],0,-1.948029215,0.10876428,47.09623087,-0.04187479,1.348578333,0
Indonesia,7,2012Q4 [YR2012Q4],0,-2.660273604,0.001812032,49.0466257,0.021574875,1.353597583,0
Indonesia,7,2013Q1 [YR2013Q1],0,-2.79269641,-0.034528603,54.39623789,-0.05357391,5.725152021,1
Indonesia,7,2013Q2 [YR2013Q2],0,-2.925119217,0.010659964,59.6774621,-0.076380569,6.022710699,1
Indonesia,7,2013Q3 [YR2013Q3],0,-3.057542023,-0.065631905,62.3930141,-0.129448846,-6.14577575,0
Indonesia,7,2013Q4 [YR2013Q4],0,-3.189964829,-0.043748167,59.87373985,-0.114609382,-12.12461783,0
Indonesia,7,2014Q1 [YR2014Q1],0,-3.164515891,-0.034854021,57.57457417,-0.015452497,-5.188935448,0
Indonesia,7,2014Q2 [YR2014Q2],0,-3.139066953,-0.041361173,54.68679817,0.098664435,-9.621387789,0
Indonesia,7,2014Q3 [YR2014Q3],0,-3.113618014,-0.059675787,52.62462414,0.170965537,-5.516735358,0
Indonesia,7,2014Q4 [YR2014Q4],0,-3.088169076,-0.176857821,55.16204357,0.129426591,-0.80824421,0
Indonesia,7,2015Q1 [YR2015Q1],0,-2.824887288,-0.225854235,54.11729382,0.092918675,-1.919236992,0
Indonesia,7,2015Q2 [YR2015Q2],0,-2.561605499,-0.220833471,52.37205303,0.006795746,-3.34298028,0
Indonesia,7,2015Q3 [YR2015Q3],0,-2.29832371,-0.207836785,53.24222098,-0.085281372,-8.110461556,0
Indonesia,7,2015Q4 [YR2015Q4],0,-2.035041922,-0.141978146,50.23867013,-0.051153215,-2.030516328,0
Indonesia,7,2016Q1 [YR2016Q1],0,-1.981069164,-0.092315295,46.92190389,-0.038009798,2.065819129,0
Indonesia,7,2016Q2 [YR2016Q2],0,-1.927096407,-0.007128348,46.1686165,0.013259957,-1.140637471,0
Indonesia,7,2016Q3 [YR2016Q3],0,-1.87312365,0.014994383,45.34959278,0.136344029,0.967711316,0
Indonesia,7,2016Q4 [YR2016Q4],0,-1.819150892,-0.012529626,39.3604719,0.09901539,4.954503883,0
Indonesia,7,2017Q1 [YR2017Q1],0,-1.763027395,0.009984768,41.69924881,0.136163649,4.845257562,0
Indonesia,7,2017Q2 [YR2017Q2],0,-1.706903897,0.107370557,44.32655002,0.126520341,3.920695014,0
Indonesia,7,2017Q3 [YR2017Q3],0,-1.6507804,0.16534344,43.33420555,0.1221316,1.43505308,0
Indonesia,7,2017Q4 [YR2017Q4],0,-1.594656902,0.328516055,42.82736047,0.11775137,0.208415696,0
Indonesia,7,2018Q1 [YR2018Q1],0,-1.930760907,0.280817817,47.26632007,0.032679584,-3.768084662,0
Indonesia,7,2018Q2 [YR2018Q2],0,-2.266864911,0.187856725,48.54678058,-0.027237414,-2.013959722,0
Indonesia,7,2018Q3 [YR2018Q3],0,-2.602968916,0.077074164,51.01421748,-0.11293186,-6.387720385,0
Indonesia,7,2018Q4 [YR2018Q4],0,-2.93907292,-0.045459371,46.8561762,-0.074357111,-1.879109352,0
Indonesia,7,2019Q1 [YR2019Q1],0,-2.880720187,-0.105747925,46.51581693,-0.010396264,-0.331098384,0
Indonesia,7,2019Q2 [YR2019Q2],0,-2.822367455,-0.092342826,45.23806455,0.030853922,0.83564481,0
Indonesia,7,2019Q3 [YR2019Q3],0,-2.764014722,-0.025080968,42.81612095,0.078030672,3.394103613,0
Indonesia,7,2019Q4 [YR2019Q4],0,-2.705661989,-0.061822282,43.28574673,0.067402752,3.180503621,0
Indonesia,7,2020Q1 [YR2020Q1],0,-2.133934224,-0.261635438,42.9589946,-0.036237926,-2.865765087,0
Indonesia,7,2020Q2 [YR2020Q2],0,-1.562206458,-0.240396912,46.26473128,0.05781466,3.98260229,0
Indonesia,7,2020Q3 [YR2020Q3],0,-0.990478693,-0.138101177,47.19198455,0.081267707,-3.28147393,0
Indonesia,7,2020Q4 [YR2020Q4],0,-0.418750928,0.162518074,47.57280761,0.046271478,-0.642848311,0
Indonesia,7,2021Q1 [YR2021Q1],0,-0.241757092,0.647946489,46.76461425,0.136684419,-1.40811745,0
Indonesia,7,2021Q2 [YR2021Q2],0,-0.064763256,0.534239641,46.89467061,0.042584263,-2.083976729,0
Indonesia,7,2021Q3 [YR2021Q3],0,0.11223058,0.518650569,42.58350286,0.092785235,-0.249323783,0
Indonesia,7,2021Q4 [YR2021Q4],0,0.289224416,0.381223411,41.26327845,0.069934985,0.896907616,0
